Date,test_year,test_wk
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-13,2018,33
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-20,2018,34
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-08-27,2018,35
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-03,2018,36
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-10,2018,37
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-17,2018,38
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2018-09-24,2018,39
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-04,2019,23
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-11,2019,24
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-18,2019,25
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-06-25,2019,26
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-02,2019,27
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-09,2019,28
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-16,2019,29
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-23,2019,30
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-07-30,2019,31
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-06,2019,32
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-13,2019,33
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-20,2019,34
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
2019-08-27,2019,35
